domain,date,text,paper_id,sentence_id
www.eurekalert.org,2018-07-06 00:00:00,The Milky Way's disk was probably puffed up or even fractured following the impact and would have needed to regrow.,131605,3085
www.eurekalert.org,2018-07-06 00:00:00,"And Sausage debris was scattered all around the inner parts of the Milky Way, creating the 'bulge' at the galaxy's centre and the surrounding 'stellar halo.'",131605,3086
www.eurekalert.org,2018-07-06 00:00:00,"Numerical simulations of the galactic mashup can reproduce these features, said Denis Erkal of the University of Surrey.",131605,3087
www.eurekalert.org,2018-07-06 00:00:00,"In simulations run by Erkal and colleagues, stars from the Sausage galaxy enter stretched-out orbits.",131605,3088
www.eurekalert.org,2018-07-06 00:00:00,"The orbits are further elongated by the growing Milky Way disk, which swells and becomes thicker following the collision.",131605,3089
www.eurekalert.org,2018-07-06 00:00:00,"Evidence of this galactic remodelling is seen in the paths of stars inherited from the dwarf galaxy, said Alis Deason of Durham University.",131605,3090
www.eurekalert.org,2018-07-06 00:00:00,"""The Sausage stars are all turning around at about the same distance from the centre of the galaxy.""",131605,3091
www.eurekalert.org,2018-07-06 00:00:00,These U-turns cause the density in the Milky Way's stellar halo to decrease dramatically where the stars flip directions.,131605,3092
www.eurekalert.org,2018-07-06 00:00:00,"This discovery was especially pleasing for Deason, who predicted this orbital pileup almost five years ago.",131605,3093
www.eurekalert.org,2018-07-06 00:00:00,The new work explains how the stars fell into such narrow orbits in the first place.,131605,3094
www.eurekalert.org,2018-07-06 00:00:00,"The new research also identified at least eight large, spherical clumps of stars called globular clusters that were brought into the Milky Way by the Sausage galaxy.",131605,3095
www.eurekalert.org,2018-07-06 00:00:00,"Small galaxies generally do not have globular clusters of their own, so the Sausage galaxy must have been big enough to host a collection of clusters.",131605,3096
www.eurekalert.org,2018-07-06 00:00:00,"""While there have been many dwarf satellites falling onto the Milky Way over its life, this was the largest of them all,"" said Sergey Koposov of Carnegie Mellon University, who has studied the kinematics of the Sausage stars and globular clusters in detail.",131605,3097
www.eurekalert.org,2018-07-06 00:00:00,"###
PAPERS
In http://adsabs.",131605,3098
www.eurekalert.org,2018-07-06 00:00:00,harvard.,131605,3099
www.eurekalert.org,2018-07-06 00:00:00,edu/ abs/ 2018MNRAS.,131605,3100
www.eurekalert.org,2018-07-06 00:00:00,"478. . 611B , the authors describe the local evidence but also outline explicitly and precisely what sort of event this was and how much debris it could contribute to the inner Milky Way halo.",131605,3101
www.eurekalert.org,2018-07-06 00:00:00,The researchers also analyse cosmological simulations to pin down the mass and the time of the accretion and point out that it may have produced the thick disk.,131605,3102
www.eurekalert.org,2018-07-06 00:00:00,In http://adsabs.,131605,3103
www.eurekalert.org,2018-07-06 00:00:00,harvard.,131605,3104
www.eurekalert.org,2018-07-06 00:00:00,"edu/ abs/ 2018arXiv180510288D , the authors point out that the deposits of stellar debris from this event have similar apocenters and are naturally responsible for the stellar halo break.",131605,3105
www.eurekalert.org,2018-07-06 00:00:00,In http://adsabs.,131605,3106
www.eurekalert.org,2018-07-06 00:00:00,harvard.,131605,3107
www.eurekalert.org,2018-07-06 00:00:00,"edu/ abs/ 2018arXiv180500453M , the authors demonstrate that this merger has brought a large number of globular clusters into the Milky Way, and that these stand out clearly from the rest of the galactic population.",131605,3108
www.eurekalert.org,2018-07-06 00:00:00,In http://adsabs.,131605,3109
www.eurekalert.org,2018-07-06 00:00:00,harvard.,131605,3110
www.eurekalert.org,2018-07-06 00:00:00,edu/ abs/ 2018ApJ.,131605,3111
www.eurekalert.org,2018-07-06 00:00:00,". . 856L. . 26M , the authors point to the evidence for this merger in the distribution of actions and also highlight the existence of the large retrograde spray of debris.",131605,3112
www.eurekalert.org,2018-07-06 00:00:00,In http://adsabs.,131605,3113
www.eurekalert.org,2018-07-06 00:00:00,harvard.,131605,3114
www.eurekalert.org,2018-07-06 00:00:00,"edu/ abs/ 2018arXiv180407050M , the authors discuss in detail the retrograde debris and provide comparisons to a simple model of a massive merger.",131605,3115
www.eurekalert.org,2018-07-06 00:00:00,"ABOUT THE FLATIRON INSTITUTE
The Flatiron Institute is the research division of the Simons Foundation.",131605,3116
www.eurekalert.org,2018-07-06 00:00:00,"Its mission is to advance scientific research through computational methods, including data analysis, modeling and simulation.",131605,3117
www.eurekalert.org,2018-07-06 00:00:00,"The institute's Center for Computational Astrophysics creates new computational frameworks that allow scientists to analyze big astronomical datasets and to understand complex, multi-scale physics in a cosmological context.",131605,3118
www.eurekalert.org,2018-07-06 00:00:00,New research provides insights into the extinction of Britain's largest native carnivore.,131294,3119
www.eurekalert.org,2018-07-06 00:00:00,The study - 'The Presence of the brown bear in Holocene Britain: a review of the evidence' published in Mammal Review - is the first of its kind to collate and evaluate the evidence for the brown bear in post-Ice Age Britain.,131294,3120
www.eurekalert.org,2018-07-06 00:00:00,"Previous research has failed to establish when the brown bear became extinct, and whether or not remains that have been found are of wild native bears or of bears that have been imported from overseas.",131294,3121
www.eurekalert.org,2018-07-06 00:00:00,There is also little evidence to determine why the bear became extinct on British shores.,131294,3122
www.eurekalert.org,2018-07-06 00:00:00,"The author of the paper, Dr Hannah O'Regan from the Department of Classics and Archaeology at the University of Nottingham, says: ""The brown bear was Britain's largest carnivore, yet we know surprisingly little about its history, both as a wild animal and in its relation to humans.",131294,3123
www.eurekalert.org,2018-07-06 00:00:00,"""There has never been a comprehensive review of the evidence of brown bears in Britain, and I believe what we are looking at could show that they were sadly killed off earlier than we previously thought.""",131294,3124
www.eurekalert.org,2018-07-06 00:00:00,"Dr O'Regan has examined the location of the sites where materials have previously been found, the dating evidence and the body parts present, to determine when the bear became extinct and where it was imported from other countries.",131294,3125
www.eurekalert.org,2018-07-06 00:00:00,"""Previous extinction evidence is unclear and I would suggest two scenarios should be considered - that they became extinct in the late Neolithic or Bronze Age, or, in the early medieval period.",131294,3126
www.eurekalert.org,2018-07-06 00:00:00,"""Most of the remains that have been discovered from the Iron Age and Anglo-Saxon (early medieval) periods relate to skins that were included in burials,"" says Dr O'Regan.",131294,3127
www.eurekalert.org,2018-07-06 00:00:00,"""Whilst there were live animals present during the Roman, medieval and post-medieval periods (when they were used for entertainment), these were most certainly imported, rather than native animals.""",131294,3128
www.eurekalert.org,2018-07-06 00:00:00,Interpretations of where animals were living can be affected by the use of data from archaeological sites where their remains may have come from several different sources.,131294,3129
www.eurekalert.org,2018-07-06 00:00:00,"For example, determining when wild animals were present in the past is not straight forward, particularly when dealing with the brown bear where furs and live animals were moved and traded over huge distance and over long periods.",131294,3130
www.eurekalert.org,2018-07-06 00:00:00,"The remains of bears in Britain range from full skeletons to isolated toes or claws, and the sites range from caves to human cremations.",131294,3131
www.eurekalert.org,2018-07-06 00:00:00,"""At present the question of when and why the brown bear became extinct is impossible to answer, as there is still much that we don't know about its distribution.",131294,3132
www.eurekalert.org,2018-07-06 00:00:00,"There are 57 sites across Britain where clear dates have been determined, but there are an additional 25 that are thought to be Holocene, but have no further information.",131294,3133
www.eurekalert.org,2018-07-06 00:00:00,"""There is also a gap in radiocarbon dates of some 4000 years from the Mesolithic to the Bronze Age.",131294,3134
www.eurekalert.org,2018-07-06 00:00:00,"Some of this gap is filled with specimens from archaeological sites, but further research is needed to establish bear distribution in the past.",131294,3135
www.eurekalert.org,2018-07-06 00:00:00,"""Whilst we can speculate on when the bear became extinct based on existing evidence, more research, particularly on the many undated specimens from caves and fens is needed before a clearer patterns of where brown bear distribution and extinction in Britain emerges,""
###",131294,3136
www.eurekalert.org,2018-07-06 00:00:00,"The Auk: Ornithological Advances presents a study on a Northern Spotted Owl pedigree, consisting of almost 14,200 individuals over 30 years, which determined inbreeding varies across the species' range.",130998,3137
www.eurekalert.org,2018-07-06 00:00:00,"Selection against inbreeding based on decreased future reproduction, fewer offspring, and overall survival of individuals was also supported.",130998,3138
www.eurekalert.org,2018-07-06 00:00:00,These results indicate that Spotted Owl conservation efforts need to address owl breeding more.,130998,3139
www.eurekalert.org,2018-07-06 00:00:00,Another implication of this work is the need to increase genetic diversity to prevent further population decline.,130998,3140
www.eurekalert.org,2018-07-06 00:00:00,"Mark Miller of the United States Geological Survey (USGS) Forest and Rangeland Ecosystem Science Center, and colleagues employed field and statistical methods to create a family tree for Northern Spotted Owls living in California, Oregon, and Washington.",130998,3141
www.eurekalert.org,2018-07-06 00:00:00,"From this, the researchers determined how often inbreeding occurs in the wild for these birds.",130998,3142
www.eurekalert.org,2018-07-06 00:00:00,Fourteen types of matings among relatives were determined with most inbreeding relationships being between half or full siblings.,130998,3143
www.eurekalert.org,2018-07-06 00:00:00,"It was discovered that inbreeding is most common in the Washington Cascades (~15% of individuals are inbred), while the lowest inbred population was Northern California (~2.7% of individuals).",130998,3144
www.eurekalert.org,2018-07-06 00:00:00,The explanation for this geographic variation may be the rate at which specific populations are declining and experiencing bottlenecks.,130998,3145
www.eurekalert.org,2018-07-06 00:00:00,"Conservation efforts are vital today given that Northern Spotted Owls are already facing habitat loss and competition with a similar species, the Barred Owl.",130998,3146
www.eurekalert.org,2018-07-06 00:00:00,"This study showed that both the physical consequences of inbreeding (physical deformities, reduced ability to adapt) and the reproductive fitness of individual birds (infertility, future reproduction, decreased survival) need to be taken into account since both influence this species' success.",130998,3147
www.eurekalert.org,2018-07-06 00:00:00,Translocating birds among populations to help increase the genetic diversity may be a potential management strategy.,130998,3148
www.eurekalert.org,2018-07-06 00:00:00,"Lead author Mark Miller comments, ""Long-term studies, similar to the one described in this paper, are key to understanding how common or rare inbreeding is in natural populations.",130998,3149
www.eurekalert.org,2018-07-06 00:00:00,"An understanding of the extent of inbreeding can help resource managers better identify appropriate measures to conserve threatened and endangered species.""",130998,3150
www.eurekalert.org,2018-07-06 00:00:00,"###
Variation in inbreeding rates across the range of Northern Spotted Owls (Strix occidentalis caurina): Insights from over 30 years of monitoring data will be available July 4, 2018, at http://www.",130998,3151
www.eurekalert.org,2018-07-06 00:00:00,bioone.,130998,3152
www.eurekalert.org,2018-07-06 00:00:00,org/ doi/ full/ 10.,130998,3153
www.eurekalert.org,2018-07-06 00:00:00,1650/ AUK-18-1.,130998,3154
www.eurekalert.org,2018-07-06 00:00:00,"1
Researcher contact: Mark Miller, mpmiller@usgs.gov
About the journal: The Auk: Ornithological Advances is a peer-reviewed, international journal of ornithology published by the American Ornithological Society.",130998,3155
www.eurekalert.org,2018-07-06 00:00:00,"The Auk commenced publication in 1884, and in 2009 was honored as one of the 100 most influential journals of biology and medicine over the past 100 years.",130998,3156
www.ekathimerini.com,2018-07-06 00:00:00,"A demand by Greece’s junior coalition partner that the name deal with the Former Yugoslav Republic of Macedonia (FYROM) be ratified by a supermajority in Greece’s parliament is not dictated by the country’s constitution and will be addressed when the “time comes,” the spokesman for the leftist-led government said on Wednesday.",422154,3157
www.ekathimerini.com,2018-07-06 00:00:00,"Dimitris Tzanakopoulos said the government will discuss a demand for the deal with Skopje to be scrapped unless it can get backing from 180 lawmakers made by Panos Kammenos, Greece’s defense minister and head of the tiny nationalist Independent Greeks party – on which the government’s slim majority of 153 MPs in the 300-seat House relies.",422154,3158
www.ekathimerini.com,2018-07-06 00:00:00,“The Greek Constitution stipulates that the need for a vote of 180 lawmakers in support of any international agreement exists only when government powers or powers conferred by the Constitution are ceded to state agencies in international organizations.,422154,3159
www.ekathimerini.com,2018-07-06 00:00:00,"Here we do not have such a case, so there is no such constitutional requirement,” Tzanakopoulos said.",422154,3160
www.ekathimerini.com,2018-07-06 00:00:00,"“Beyond that, Mr Kammenos’s proposal, which is a political proposal, will be the subject of discussion and consultation within the government when the time comes to make the necessary political decisions,” he added.",422154,3161
www.ekathimerini.com,2018-07-06 00:00:00,"A retail investor in Greek bonds who wants to sue Greece over a bond haircut in 2012 cannot invoke EU rules to do so at home, an adviser to the EU’s top court said on Wednesday.",422130,3162
www.ekathimerini.com,2018-07-06 00:00:00,"The case was referred to the Court of Justice of the European Union by an Austrian court after Leo Kuhn, an Austrian who had bought 35,000 euros ($40,775.00) worth of Greek bonds, tried to sue Greece following a forced exchange into bonds with a lower value at the height of the Greek debt crisis in 2012.",422130,3163
www.ekathimerini.com,2018-07-06 00:00:00,"His lawyers argued that under EU rules, he had the right to sue Greek authorities in Austria because the deal was a “civil and commercial matter” for which special rules applied.",422130,3164
www.ekathimerini.com,2018-07-06 00:00:00,"Advocate General Yves Bot said this was not the case, as the forced exchange of bonds had happened in exceptional circumstances in which Greece faced default and the stability of the eurozone was at stake.",422130,3165
www.ekathimerini.com,2018-07-06 00:00:00,"“Such a case is not a ‘civil or commercial’ matter for the purposes of that regulation,” said the Advocate General, whose views are not binding but are usually followed by the court.",422130,3166
www.ekathimerini.com,2018-07-06 00:00:00,[Reuters],422130,3167
www.ekathimerini.com,2018-07-06 00:00:00,Athens police found guns and thousands of euros in cash on three suspects arrested during a brawl involving some 10 men on Mavromataion Street in the downtown district of Exarchia in the early hours of Wednesday.,422074,3168
www.ekathimerini.com,2018-07-06 00:00:00,Witnesses told officers responding to reports of a disturbance at around 3 a.m. that there were around 10 men fighting in the street and they appeared to be Albanian nationals.,422074,3169
www.ekathimerini.com,2018-07-06 00:00:00,Police were able to arrest three suspects before the group scattered.,422074,3170
www.ekathimerini.com,2018-07-06 00:00:00,"They have been identified as Albanian nationals aged 28, 29 and 42, the latter of which already have criminal records in Greece.",422074,3171
www.ekathimerini.com,2018-07-06 00:00:00,"According to reports, the 42-year-old is believed to belong to a protection racket that is active in the eastern suburb of Illioupoli and has been investigated in the past for extortion.",422074,3172
www.ekathimerini.com,2018-07-06 00:00:00,"The 29-year-old, meanwhile, is said to have been involved in the kidnapping of an Albanian businessman and also in a prostitution racket.",422074,3173
www.ekathimerini.com,2018-07-06 00:00:00,"When police searched the three suspects they found them to be each carrying a 9mm pistol and a total of 13,000 euros in cash.",422074,3174
www.ekathimerini.com,2018-07-06 00:00:00,"Eurogroup chief Mario Centeno does not expect Greece to deviate from its commitments to international creditors as it exits the bailout, dampening hopes in Athens of a certain amount of leeway once the final bailout ends in August.",422088,3175
www.ekathimerini.com,2018-07-06 00:00:00,"“I expect Greece not to deviate from previous commitments and, at the same time, to use the scope of policy options that arise from the program exit in a smart and responsible way,” the head of the group of eurozone finance ministers told Naftemporiki daily in an interview published on Wednesday.",422088,3176
www.ekathimerini.com,2018-07-06 00:00:00,"“Going back is not really an option,” he said when asked to comment on suggestions by the government that it will reduce the scope of planned cuts to pensions and other measures.",422088,3177
www.ekathimerini.com,2018-07-06 00:00:00,"Centeno, who is also the finance minister of Portugal which left its program four years, said that Greece can learn from his country on how to gradually reduce income tax without harming competitiveness or fiscal consolidation but also on how staying the course yields results.",422088,3178
www.ekathimerini.com,2018-07-06 00:00:00,"“Market access is not an automatic blessing at the end of a program,” he said.",422088,3179
www.ekathimerini.com,2018-07-06 00:00:00,"“You earn investors’ trust after several issuances before the end of the program and then you build it up with credible policies after the program.”
The Eurogroup president also defended the agreement reached last month between Greece and its creditors for measures to lighten the country’s debt pile but also for strict post-bailout supervision.",422088,3180
www.ekathimerini.com,2018-07-06 00:00:00,"“Enhanced surveillance in the post-program phase will help Greece to chart its economic path in a credible way,” Centeno told Naftemporiki.",422088,3181
www.ekathimerini.com,2018-07-06 00:00:00,"“Credible for the European creditors, which have a large stake in Greece; credible for the markets, whose confidence is critical.”
Responding to concerns that the agreement does not go far enough to make Greece debt sustainable in the long term, Centeno said “there is a commitment from the Europeans to consider more debt relief, if needed.”",422088,3182
www.ekathimerini.com,2018-07-06 00:00:00,"Greece is on course to economic recovery after reaching the end of its third bailout in eight years next month, but SYRIZA’s first term in power with then finance minister Yanis Varoufakis cost the country “billions,” European Stability Mechanism (ESM) chief Klaus Regling said.",422022,3183
www.ekathimerini.com,2018-07-06 00:00:00,"Speaking to Germany’s Handelsblatt, Regling said that the leftist party’s victory in January 2015 was a setback at a time when and end to the recession appeared to be in sight.",422022,3184
www.ekathimerini.com,2018-07-06 00:00:00,"Greece, he said, “embarked on a wrong path for six months, costing the Greeks billions.”
However, he added, efforts started once Prime Minister Alexis Tsipras agreed to a fresh austerity program in exchange for additional assistance are now bearing fruit, thanks to “profound and painful structural reforms.”
“Since 2016, the country whose deficit stood at 15 percent of economic output in 2009, is consistently at a black zero,” Regling said.",422022,3185
www.ekathimerini.com,2018-07-06 00:00:00,"Greece, said the ESM chief, was a tougher challenge than other euro areas countries that needed to be bailout out like Portugal and Cyprus, because in “no other program country were the problems so great and the administration as weak.”
Despite some similarities between the five program countries, he said, all the structural weaknesses in Greece were “one size bigger.”
Ireland, Portugal and Cyprus were able to complete their aid programs after three years and Spain only needed 18 months, Regling said.",422022,3186
www.ekathimerini.com,2018-07-06 00:00:00,"“By contrast, the Greek patient spent more than eight years in the intensive care unit.”",422022,3187
www.ekathimerini.com,2018-07-06 00:00:00,"Greek Foreign Minister Nikos Kotzias said Greece and Turkey should first come to an agreement on the aspects of security and guarantees, before a new Conference on Cyprus is convened.",422147,3188
www.ekathimerini.com,2018-07-06 00:00:00,"Speaking on radio station Sto Kokkino in Greece, the minister said Athens had previously underlined the need for such an agreement before the parties met in Geneva and subsequently in Crans Montana last year.",422147,3189
www.ekathimerini.com,2018-07-06 00:00:00,"The foreign minister pointed fingers at the former UN special advisor, Espen Barth Eide, saying the Norwegian diplomat was the reason that preparatory work on Greece’s proposal had been left incomplete.",422147,3190
www.ekathimerini.com,2018-07-06 00:00:00,"As a result, security and guarantees were discussed inter-connectedly with all other issues but the parties could not agree on a way forward.",422147,3191
www.ekathimerini.com,2018-07-06 00:00:00,This is not the first time the Greek government has put forth such a proposal.,422147,3192
www.ekathimerini.com,2018-07-06 00:00:00,"Kotzias has spoken against military troops and guarantees in a post-solution Cyprus, saying his country did not wish to remain a guarantor power and calling on Turkey and Britain, the other two guarantors based on a 1960 agreement, to give up similar claims.",422147,3193
www.ekathimerini.com,2018-07-06 00:00:00,"Greek Cypriots consider Turkish guarantees an anathema to their community, arguing that such an arrangement is anachronistic and unfitting for a modern EU member state.",422147,3194
www.ekathimerini.com,2018-07-06 00:00:00,"Turkish Cypriots, on the other hand, argue that Turkey should remain a guarantor power, citing fears to their own security as the smaller community on the island.",422147,3195
www.ekathimerini.com,2018-07-06 00:00:00,"Cyprus has been divided by ethnic conflict for over half a century and it was further split in two in July 1974, when Turkey intervened by invading the northern part of the island, several days following a short-lived military coup engineered by Athens.",422147,3196
www.ekathimerini.com,2018-07-06 00:00:00,"An attempt to reunify the island under a bicommunal, bizonal, federal system failed in a referendum in April 2004, days before the Republic of Cyprus joined the European Union.",422147,3197
www.ekathimerini.com,2018-07-06 00:00:00,"Turkish Cypriots overwhelmingly voted in favour hoping a reunified country would be their ticket to coming out of the shadows of a breakaway regime, recognised only by Turkey.",422147,3198
www.ekathimerini.com,2018-07-06 00:00:00,"But Greek Cypriots voted against the plan, citing fears that Turkey was not to be trusted.",422147,3199
www.ekathimerini.com,2018-07-06 00:00:00,A new UN effort to ascertain whether a new conference could be possible is underway this month.,422147,3200
www.ekathimerini.com,2018-07-06 00:00:00,[Kathimerini Cyprus],422147,3201
www.ekathimerini.com,2018-07-06 00:00:00,Greek authorities have agreed to extradite to France the Georgian suspected head of an international crime ring specializing in robberies and burglaries.,422092,3202
www.ekathimerini.com,2018-07-06 00:00:00,"Lasha Shushanashvili, 57, was among 14 people arrested, in coordination with France, in April in the northern city of Thessaloniki during a two-day operation involving more than 100 police officers.",422092,3203
www.ekathimerini.com,2018-07-06 00:00:00,A further 17 suspected members of the crime ring were arrested in France.,422092,3204
www.ekathimerini.com,2018-07-06 00:00:00,Shushanashvilis lawyers said they would appeal to Greeces supreme court against Wednesday's extradition ruling by Thessaloniki judicial authorities.,422092,3205
www.ekathimerini.com,2018-07-06 00:00:00,"Shushanashvili was first arrested in Greece in 2012, and sentenced to 14 years' imprisonment for heading an international criminal ring allegedly involved in armed robberies and at least one contract killing.",422092,3206
www.ekathimerini.com,2018-07-06 00:00:00,"In fewer than three years, he secured early release on health grounds.",422092,3207
www.ekathimerini.com,2018-07-06 00:00:00,[AP],422092,3208
www.ekathimerini.com,2018-07-06 00:00:00,"It is said that Sir Steven Runciman fell in love with the Byzantine Empire as a young man in 1929, while on the deck of the family yacht.",421934,3209
www.ekathimerini.com,2018-07-06 00:00:00,"Looking out to Monemvasia on the eastern coast of the Peloponnese, he saw the castle town’s walls and churches from afar and felt a strong affinity toward Greece.",421934,3210
www.ekathimerini.com,2018-07-06 00:00:00,This affinity lasted his entire life and compelled him to study Byzantine history and bring it out of international obscurity.,421934,3211
www.ekathimerini.com,2018-07-06 00:00:00,"He taught, wrote and forged friendships with important Greek literary figures, such as Giorgos Seferis and Angelos Sikelianos, becoming an important bridge between Greek and British culture.",421934,3212
www.ekathimerini.com,2018-07-06 00:00:00,"Today, one of the most respected awards in this field carries his name.",421934,3213
www.ekathimerini.com,2018-07-06 00:00:00,"The Runciman Award was conceived in 1986 by the Anglo-Hellenic League, which was founded in 1913.",421934,3214
www.ekathimerini.com,2018-07-06 00:00:00,"In charge of this association is an individual particularly loved in Greece: John Kittmer, the former British ambassador to Athens, who was recently succeeded by Kate Smith.",421934,3215
www.ekathimerini.com,2018-07-06 00:00:00,The Runciman Award aims to showcase English-speaking publications that concern some aspect of Greece or the world of Hellenism.,421934,3216
www.ekathimerini.com,2018-07-06 00:00:00,"Past winners include highly respected writers such as historian Mark Mazower and Roderick Beaton, Koraes Professor of Modern Greek and Byzantine History, Language and Literature at King’s College London.",421934,3217
www.ekathimerini.com,2018-07-06 00:00:00,The award’s prestige is also reflected in the caliber of its committee.,421934,3218
www.ekathimerini.com,2018-07-06 00:00:00,"Led by Dr John Penney (Wolfson College), the panel included Dionysis Kapsalis (director of the National Bank of Greece Cultural Foundation), Dr Stavroula Pipyrou (lecturer in the Department of Social Anthropology at St Andrews University) and Peter Frankopan (professor of International History at Oxford).",421934,3219
www.ekathimerini.com,2018-07-06 00:00:00,"This year the judges had the difficult task of picking a winner from among 47 entries, with publications ranging from academic research to books aimed at wider audiences.",421934,3220
www.ekathimerini.com,2018-07-06 00:00:00,The short-listed nominees were announced in April and the prizewinning ceremony took place last month at the Hellenic Center in London.,421934,3221
www.ekathimerini.com,2018-07-06 00:00:00,The award was shared between two publications: “Classical Greek Oligarchy” by Matthew Simonton (Princeton University Press) and “House of Names” by Colm Toibin (Penguin/Viking).,421934,3222
www.ekathimerini.com,2018-07-06 00:00:00,"The awards were presented by Prince Michael of Kent, alongside Dimitris Paraskevas of Elias Paraskevas Attorneys, which provided the 10,000-pound award.",421934,3223
www.ekathimerini.com,2018-07-06 00:00:00,"“This year’s competition was remarkable, with excellent books submitted and short-listed.",421934,3224
www.ekathimerini.com,2018-07-06 00:00:00,"The strong field reflects the high quality of current writing in English about Hellenism and its many guises,” Kittmer said.",421934,3225
www.ekathimerini.com,2018-07-06 00:00:00,"“The fascination of Greece, Greek history and Greek culture evidently remains undimmed, amongst scholars and laypersons alike, as this year’s splendidly varied submissions for the Runciman Award clearly attest,” said Penney.",421934,3226
www.ekathimerini.com,2018-07-06 00:00:00,"“Given the overall quality of the field, all the short-listed books earned warm congratulations for their authors, and the judges had a hard time deciding between them… We decided to divide the prize this year between two books of quite different kinds,” the panel’s head added.",421934,3227
www.ekathimerini.com,2018-07-06 00:00:00,"Other notable guests at the ceremony were Greek diplomat Dimitris Caramitsos-Tziras, High Commissioner of Cyprus to the United Kingdom of Great Britain and Northern Ireland Euripides Evriviades, Archbishop Gregory of Thyateira and Great Britain, and Lord and Lady Butler of Brockwell.",421934,3228
www.ekathimerini.com,2018-07-06 00:00:00,Former director of the British Museum Neil MacGregor was one of the speakers.,421934,3229
www.ekathimerini.com,2018-07-06 00:00:00,The event was attended by British Hellenophiles and members of the Greek and Cypriot diaspora in London.,421934,3230
www.ekathimerini.com,2018-07-06 00:00:00,"Photo: Mark Garten/UN
Turkey has reportedly approved the appointment of Jane Holl Lute as the United Nations’ new special adviser in the Cyprus reunification talks, the Cyprus News Agency has reported.",421992,3231
www.ekathimerini.com,2018-07-06 00:00:00,"Barring unforeseen circumstances will be assuming her new post next week after being formally appointed by UN Secretary-General Antonio Guterres, the CNA said.",421992,3232
www.ekathimerini.com,2018-07-06 00:00:00,"A seasoned diplomat and former US deputy secretary of Homeland Security, Lute is expected to follow in the footsteps Espen Barth Eide, who was the latest go-between for the two Cypriot leaders and the UN up until the collapse of talks in July 2017.",421992,3233
www.ekathimerini.com,2018-07-06 00:00:00,"Guterres’s Deputy Special Adviser Elizabeth Spehar, who will visit New York next week, is expected to meet with Lute.",421992,3234
www.ekathimerini.com,2018-07-06 00:00:00,"The two women will discuss possible dates for a Cyprus visit, with late July being most likely according to Kathimerini’s Cyprus edition.",421992,3235
www.ekathimerini.com,2018-07-06 00:00:00,"Lute is expected to hold meetings in Ankara, Athens and London, as it has been customary among her predecessors.",421992,3236
www.ekathimerini.com,2018-07-06 00:00:00,"The Athens Open-Air Film Festival continues on Friday, July 6, with the 1965 French mystery “The Sleeping Car Murders” (Compartiment tueurs), directed by Costa-Gavras from the novel by Sebastien Japrisot, starring Simone Signoret, Michel Piccoli, Yves Montand and Jean-Louis Trintignant.",422153,3237
www.ekathimerini.com,2018-07-06 00:00:00,"This year’s festival program includes 18 classic films, many of which are famous literary adaptations.",422153,3238
www.ekathimerini.com,2018-07-06 00:00:00,"The screenings will take place at museums, squares, gardens, pedestrian precincts, archaeological monuments and parks.",422153,3239
www.ekathimerini.com,2018-07-06 00:00:00,Entrance to the event is free and all screenings start at 9.30 p.m.,422153,3240
www.ekathimerini.com,2018-07-06 00:00:00,"Details on the festival, which runs through the summer, are available www.aoaff.gr/english_2018/.",422153,3241
www.ekathimerini.com,2018-07-06 00:00:00,"Friday’s screening will be at Cine Riviera (46 Valtetsiou, tel 210.384.4827).",422153,3242
www.ekathimerini.com,2018-07-06 00:00:00,"The Capital Market Commission is toughening up its attitude toward the listed Folli Follie group, with sources at the stock market watchdog saying that a decision has already been reached to take its board members to court on charges of manipulating the market.",422077,3243
www.ekathimerini.com,2018-07-06 00:00:00,"This decision was reached at last month’s CMC board meeting, which also decided to sue Folli Follie for not submitting the data demanded by the regulator.",422077,3244
www.ekathimerini.com,2018-07-06 00:00:00,The latter has also sent a request to an Athens court asking that the company be put into administration.,422077,3245
www.ekathimerini.com,2018-07-06 00:00:00,"Sources say that the CMC is accusing Folli Follie of manipulating the market by spreading false news, while the jewelry company has also yet to provide any answers regarding its cash reserves.",422077,3246
www.ekathimerini.com,2018-07-06 00:00:00,"In this context the listed enterprise has until Friday to present its positions via a memorandum, but it is expected to seek and obtain a week’s extension.",422077,3247
www.ekathimerini.com,2018-07-06 00:00:00,"The board of the European Bank for Reconstruction and Development (EBRD) has approved a loan of up to 500 million euros for the construction of the Trans Adriatic Pipeline (TAP), it said in an announcement on Wednesday.",422139,3248
www.ekathimerini.com,2018-07-06 00:00:00,"The 878-kilometer pipeline, which the EBRD described as a “priority project of the European Union,” will start at the Greek-Turkish border, cross Albania and pass under the Adriatic Sea to end in southern Italy, making “a significant contribution to the diversification of Europe’s energy supply.”
With an initial annual capacity of 10 billion cubic meters – equivalent to the energy consumption of approximately 7 million households in Europe – TAP is the final leg of the Southern Gas Corridor, transporting gas from the Caspian region to Europe.",422139,3249
www.ekathimerini.com,2018-07-06 00:00:00,TAP is also expected to contribute to the significant reduction of carbon dioxide emissions.,422139,3250
www.ekathimerini.com,2018-07-06 00:00:00,The EBRD said that the project’s total cost is 4.5 billion euros and that the European Investment Bank has already approved a 1.5 billion euro loan.,422139,3251
www.ekathimerini.com,2018-07-06 00:00:00,"“Further contributions from the export credit agencies of France, Germany and Italy are currently under consideration,” it added.",422139,3252
