task,score,domain,date,text,paper_id
6006.0,3,www.channelnewsasia.com,2018-07-05 04:40:42,"""Nothing is a given and there's nothing that's written that says I am going to live until 100 years old, or that I will live to see my next birthday.",205440
15047.0,2,www.northernstar.com.au,2018-07-05 00:00:00,A back injury cut his career short but he was the backbone of the team and it was no coincidence the Cougars made a preliminary final in 2016 when he was at his best.,150775
12013.0,0,www.standardmedia.co.ke,2018-07-05 00:00:00,ALSO READ: Tuju: No Jubilee parliamentary Group meeting,503151
2954.0,3,www.eurekalert.org,2018-07-06 00:00:00,"Numerous studies have shown the negative impacts of humans on these birds, whether it be large-scale (e.g., habitat loss, climate change) or small-scale (e.g., ATV use, running with pets, flying kites).",131559
19059.0,3,tempo.com.ph,2018-07-04 23:00:48,“There isn’t too much I can do – I’m not going to go and cry.,211486
10614.0,3,indianexpress.com,2018-07-05 00:04:55,This means a host of proposals can be called to question.,227843
14016.0,3,www.nzherald.co.nz,2018-07-05 00:00:00,"""We just thought now that they're spending $6 million on management salaries that perhaps they could come up with something a little more original, which would show a little more initiative without making people redundant.",80846
18255.0,3,www.dailymail.co.uk,2018-07-04 23:12:18,'I am here because I represent the town and I want us to keep as calm as we can and go about our daily business as best as we can.,249724
4334.0,3,www.abc.net.au,2018-07-05 06:00:29,"If the economy is looking pretty rosy, it's ""risk on"".",569978
6305.0,3,www.cnet.com,2018-07-05 03:58:00,"Sarah Tew/CNET
The possibility of a $400 Microsoft Surface tablet coming out in 2018 got a boost this week from FCC filings and hints of cheaper chips.",482932
19421.0,3,www.dailymail.co.uk,2018-07-04 22:54:10,"'He needs to step up on what he has achieved during his career so far, but he has won well on both of his starts this year.",262382
12843.0,3,www.nzherald.co.nz,2018-07-05 00:00:00,"A 92-year-old US woman shot her son dead because he planned to put her in a nursing home when she became ""difficult to live with"", reports said.",81931
3938.0,3,www.themorningbulletin.com.au,2018-07-05 06:24:00,"Of all the stories that emerged from Aurizon's closure of the Rockhampton rail maintenance yards last week, maybe none is more heartbreaking than that of 31-year-old Natalie Dray.",464317
6830.0,0,indianexpress.com,2018-07-05 03:05:11,Delhi Chief Minister Arvind Kejriwal and Anil Baijal.,231238
18369.0,3,www.dailymail.co.uk,2018-07-04 23:11:37,"'They play more offensively now than they did before, with skilful players like [Raheem] Sterling.",252216
19229.0,3,www.dailysabah.com,2018-07-04 22:57:08,The new affirmative action guidance may add to an already contentious fight over the next justice.,197921
16906.0,3,www.taiwannews.com.tw,2018-07-04 23:46:00,"Regarded at the time as one of the world's most promising defenders, Silva had been sent on loan from Porto to Dynamo Moscow alongside several teammates.",2290
10642.0,3,indianexpress.com,2018-07-05 00:04:33,"Sardesai has defended himself well, insisting that as the keeper of the agriculture portfolio, he will use every available ploy to focus attention on farms.",230387
15277.0,3,www.gympietimes.com.au,2018-07-05 00:00:00,The new baby dolphin 'Luna' is enjoying her stay at Barnacles in Tin Can Bay.,24554
13430.0,3,www.nzherald.co.nz,2018-07-05 00:00:00,"If you don't, it atrophies.",81831
1376.0,3,www.radiotimes.com,2018-07-15 00:00:00,"Shocked, and also put on the spot as Rainie hasn’t told anybody she is now living with Max.",29910
15230.0,3,www.hindustantimes.com,2018-07-05 00:00:00,"Interestingly, the report written after the Ahmedabad incident in 2015 had also asked the WR to remove unauthorised cables passing under overbridges.",457056
649.0,2,www.41nbc.com,2018-07-18 00:00:00,"'”
That’s because, in part, the bones of adult Australopithecus have a heavy heel, made for slamming into the ground, just like modern humans have.",50565
13868.0,0,www.nzherald.co.nz,2018-07-05 00:00:00,"Arrest, lock 'em up, release, then repeat.",79622
7575.0,3,indianexpress.com,2018-07-05 02:11:58,There is much that the government can do to improve market access.,229273
2338.0,3,www.foxsports.com,2018-07-07 00:00:00,So I don't have a problem with Draymond.,406313
5896.0,3,www.abc.net.au,2018-07-05 04:56:27,"That's a risk for Inland Rail, for coal, for everything.",570093
6344.0,3,www.channelnewsasia.com,2018-07-05 03:55:24,"Vladimir Petkovic's men had been expected to emerge triumphant from Tuesday's showdown with 24th-ranked Sweden in Russia, but a lack of cohesiveness on the pitch left Federer and his eight million fellow Swiss dejected after the final whistle.",204541
15723.0,2,www.businessinsider.sg,2018-07-05 00:00:00,Pools and pools of grease.,233073
17849.0,3,www.channelnewsasia.com,2018-07-04 23:20:44,"SOCHI, Russia: Belgium's quarter-final battle with Brazil will be a classic encounter between an unstoppable force and an immovable object when the tournament's joint best defence comes up against its most free-scoring attack in Kazan on Friday.",204010
4713.0,0,www.taiwannews.com.tw,2018-07-05 05:40:00,"___
Detroit 101 000 000—2 9 1 Chicago 010 101 20x—5 7 0
Liriano, Coleman (7), Lewicki (8) and McCann; Quintana, Bass (7), Farrell (8), Morrow (9) and Contreras.",1918
11858.0,0,www.standardmedia.co.ke,2018-07-05 00:00:00,"ALSO READ: Uhuru rolls out education plan for the disabled
What do we need to do to improve implementation of policy and legal frameworks to improve the lives of our fellow citizens living with disability?",503136
154.0,3,www.motherjones.com,2018-07-20 00:00:00,"As promised, we couldn’t end this week’s Recharge without some news about these cute black-and-white animals from China.",484538
13032.0,3,www.nzherald.co.nz,2018-07-05 00:00:00,"""The legislation sets certain parameters and we're obliged to work within that,'' he said.",79830
13491.0,3,www.nzherald.co.nz,2018-07-05 00:00:00,That was the reasoning behind a column I wrote last year questioning whether people should buy an exchange-traded fund based on biblical values.,79908
2690.0,3,www.eurekalert.org,2018-07-07 00:00:00,"Dementia is one of the biggest problems facing society, as people live longer and the population ages.",131455
6487.0,3,www.channelnewsasia.com,2018-07-05 03:30:46,"The relics date to different eras, suggesting that the smugglers were well organised, according to museum curator Ahmed Samir.",204093
11358.0,3,www.tvnz.co.nz,2018-07-05 00:00:00,"But a game that is principally predicated on defence can be harder to make work on the speedy grass, where Makarova produced twice as many winners today, 46-23.",85237
15553.0,3,www.businessinsider.sg,2018-07-05 00:00:00,"Sometimes it can reveal itself with an ill-judged joke, or subtle racial stereotyping.",233153
13418.0,0,www.nzherald.co.nz,2018-07-05 00:00:00,Would you like to sign up?,81831
2743.0,3,www.eurekalert.org,2018-07-07 00:00:00,"""This addition actually extends the whole theory of repeated games, as a fixed environment is a special case of our new framework.""",131721
2146.0,3,armenpress.am,2018-07-09 00:00:00,The Eurasian Economic Commission (EEC) puts great hopes on the activities of the Astana International Finance Centre (AIFC).,401690
478.0,3,www.americanthinker.com,2018-07-20 00:00:00,"Huge messes pile up, with the responsible people stuck cleaning it all up.",450458
18502.0,3,www.dailymail.co.uk,2018-07-04 23:07:09,The multi-million clean up after Russian spy Sergei Skripal and his daughter were poisoned wasn't enough to stop two others being exposed to the nerve agent.,252998
9700.0,3,www.freepressjournal.in,2018-07-05 00:18:30,"New Delhi : The Supreme Court on Wednesday suggested that the realty firm Jaiprakash Associates (JAL) should pay Rs 600 crore, instead of Rs 1,000 crore ordered earlier, to refund the principal amount to the hassled home buyers.",364561
7163.0,0,indianexpress.com,2018-07-05 02:45:26,The widows of the victims who were lynched to death by a mob who suspected them of child lifters.,230127
10331.0,3,www.firstpost.com,2018-07-05 00:07:23,Warfare in southwest Syria is sensitive to neighbouring Jordan and Israel.,195070
17958.0,3,www.dailymail.co.uk,2018-07-04 23:17:42,"Celebrating Fourth Of July, Real Housewives Teresa Giudice treated daughters Milania, 12, and Audriana, nine, to a day at Disneyland in Orlando
Teresa stunned in a white singlet, a pair of denim cut-off shorts and sneakers for the day out.",263107
12360.0,3,www.standardmedia.co.ke,2018-07-05 00:00:00,“We are pressing for our rights.,503000
19318.0,3,www.channelnewsasia.com,2018-07-04 22:55:48,"The group looks mainly at Europe and the U.S. and sees in the latter an ""enormous opportunity"" but rules out investments in emerging countries.",204396
16328.0,3,thenextweb.com,2018-07-04 23:59:07,"So if you want to take a crack at semi-historical depictions of America, what better way would there be than reliving this cheerfully joyless piece of gaming nostalgia.",305771
6842.0,3,indianexpress.com,2018-07-05 03:05:05,"Even agri-chemical, pesticides and fertiliser manufacturing companies saw a jump in share prices on expectations of higher spending by farmers because of the increase in income.",230473
1386.0,3,www.radiotimes.com,2018-07-15 00:00:00,"If Cora was to give her an opportunity of a scenario where she really could be a mother then she might go that way, but if she can be more of a mother to Abi with Max, then maybe that is the way she will go.",29910
14587.0,3,www.nzherald.co.nz,2018-07-05 00:00:00,It hardly seemed possible that the boys could be alive.,81515
2662.0,0,www.eurekalert.org,2018-07-07 00:00:00,says Cherry.,131224
9601.0,0,www.taiwannews.com.tw,2018-07-05 00:24:00,"PUB: 07/04/2018 12:24 PM/DISC: 07/04/2018 12:24 PM
http://www.businesswire.com/news/home/20180704005273/en",1141
268.0,2,www.americanthinker.com,2018-07-20 00:00:00,"With an annual budget exceeding $1.2 billion, this is what we call big business.",450437
11824.0,0,www.standardmedia.co.ke,2018-07-05 00:00:00,Is it ethical for a minister of government to shamelessly lie to the public over such sensitive matters?,503174
3474.0,3,www.sunshinecoastdaily.com.au,2018-07-05 07:06:00,"""It's nothing that either of us would (normally) do and its sort of a bucket list item that you kind of think you might be able to do one time when you're retired.",428007
13439.0,3,www.nzherald.co.nz,2018-07-05 00:00:00,"Advertisement
Phil Twyford was, in his words, opening the door to affordable home ownership, which was little more than a public relations exercise.",80678
11646.0,3,www.standardmedia.co.ke,2018-07-05 00:00:00,Norway’s Henrik Ingebrigtsen looks highly likely to improve his 5000m personal best of 13:16.97 battling strong challenge from countrymen Edris and Barega.,503084
7611.0,3,indianexpress.com,2018-07-05 02:11:17,"We need to ensure that we damage the entire ecosystem in which such websites function,” a senior officer said.",228628
13655.0,0,www.nzherald.co.nz,2018-07-05 00:00:00,"But what I wonder is, why is it at some nominal point we stop seeing children as influenced, and even harmed by their environments, and decide that as an adult they just need to be responsible, or we'll lock them up, and in some cases throw away the key?",79840
18887.0,0,www.dailymail.co.uk,2018-07-04 23:02:59,- Wozniacki on Makarova.,256762
16090.0,3,www.businessinsider.sg,2018-07-05 00:00:00,"In fact, I often felt like I was wearing a house arrest monitor on my wrist.",232948
15990.0,3,www.businessinsider.sg,2018-07-05 00:00:00,Griffin said she expects “reality will soon dawn” on Prime Minister May and force her to keep the UK closely aligned to the EU.,233039
11087.0,3,www.frasercoastchronicle.com.au,2018-07-05 00:01:00,"Even if granted bail, Geiger is likely to have to serve 28 days behind bars as the current charge breached his parole for a dangerous driving offence.",335951
7248.0,3,www.channelnewsasia.com,2018-07-05 02:35:42,"Advertisement
Advertisement
On Tuesday, Rouhani hinted at a threat to disrupt oil shipments from neighbouring countries if Washington tries to cut its exports.",205965
5490.0,2,www.sunshinecoastdaily.com.au,2018-07-05 05:00:00,He worked only to pay the bills.,427755
8097.0,3,indianexpress.com,2018-07-05 01:35:03,"Hereafter, she may call the concerned secretary or the elected representative if she has a query on files.",228758
9368.0,3,www.channelnewsasia.com,2018-07-05 00:30:42,"We're really solid, we don't let the opponent get so many chances,"" Granqvist told reporters.",204802
11185.0,3,indianexpress.com,2018-07-05 00:00:48,"We live on automatic pilot to such a great extent that it is exhaustion of our inner fire and we are left with no sense of self For me, musical compositions are done in such a way that they really match the concept of the piece.",231504
6211.0,3,www.taiwannews.com.tw,2018-07-05 04:05:00,Purkiss later felt compelled to contact Harry Kane to explain a joke at the England striker's expense.,533
13015.0,3,www.nzherald.co.nz,2018-07-05 00:00:00,There were accusations of a culture of inappropriate sexual behaviour at the firm.,79830
5274.0,3,www.thechronicle.com.au,2018-07-05 05:00:00,"I wasn't really looking to get into the jewellery business, I was just looking for a new job at the time, but once I got into it I realised its something I actually really enjoy and love.",384841
14743.0,0,www.nzherald.co.nz,2018-07-05 00:00:00,- News.com.au,81093
6605.0,3,www.channelnewsasia.com,2018-07-05 03:20:38,"""Chris has shown great strength and integrity while also maintaining his form.",206060
17380.0,3,indianexpress.com,2018-07-04 23:28:29,"From the moment Azarenka dropped serve with a loose error in the third game, Pliskova always looked likely to break that sequence against the Belarussian who is still trying to rediscover her past form after returning from having a baby.",229093
19918.0,0,www.dailymail.co.uk,2018-07-04 22:47:19,"Scroll down to video
That's one way to avoid tan lines!",264064
19330.0,3,www.dailymail.co.uk,2018-07-04 22:55:36,The battle for drug territory in the region spilled over into a wave of drive-by shootings and public beatings which police feared were endangering the public.,250674
9518.0,3,www.financialexpress.com,2018-07-05 00:27:16,A number of powerful countries including the US and Japan have been pitching for a greater role by India in the Indo-Pacific which has been witnessing China’s naval assertiveness.,245559
19094.0,3,www.scotsman.com,2018-07-04 23:00:00,"“Importantly, we saw a 62 per cent increase in gross new business, demonstrating our ability to grow organically as well as by acquisitions.",235047
3429.0,0,www.abc.net.au,2018-07-05 07:15:11,"Topics: cricket, sport, wa, australia
First posted",570588
371.0,3,www.americanthinker.com,2018-07-20 00:00:00,"It is becoming clear that Al-Shabaab, like their sympathizers on the left have suddenly gotten their priorities straight.",450550
7594.0,3,indianexpress.com,2018-07-05 02:11:58,But it is time to recognise that dairy farming cannot sustain itself without a vibrant livestock processing industry.,229273
19046.0,3,www.livemint.com,2018-07-04 23:00:50,He suggests that WhatsApp have a “single click fact-checking feature”.,158908
3769.0,3,japantoday.com,2018-07-05 06:45:00,"According to one ministry source, Sano was seen as ""the elite of the elite.""",501401
6353.0,3,www.channelnewsasia.com,2018-07-05 03:55:24,"We deserved what we got.""",204541
10747.0,2,www.qt.com.au,2018-07-05 00:03:00,"As well as his long service, there was a lot more to the life of Leonard Thomas Bales.",246873
20.0,3,ew.com,2018-07-25 00:00:00,"We’re made to believe this character is a true believer in the moral righteousness of the Purge, a woman who’s sense of right and wrong permits encouraging free-wheeling killing but who draws the line at the government fudging the numbers to make the trial look better.",593236
13980.0,0,www.nzherald.co.nz,2018-07-05 00:00:00,"That's why, is it any wonder that Acting Prime Minister Peters is enraged?",79915
3416.0,3,www.abc.net.au,2018-07-05 07:15:11,"""What anyone else thought or said didn't change the fact I made a really bad decision.""",570588
10077.0,0,www.filmibeat.com,2018-07-05 00:10:00,Kissi ke bhi bare main Twitter par nahi likhna chahiye tha.,60741
11716.0,3,www.standardmedia.co.ke,2018-07-05 00:00:00,"In the first place, the plan of the second CRA policy to distribute the funds among close to 1,400 locations and over a hundred constituencies makes the administration and the management of the funds complicated and in the end it would have been better to disburse the funds directly to the counties and make it part of the devolved funds.",502899
8265.0,3,www.taiwannews.com.tw,2018-07-05 01:27:00,"And Nippy was the real her, as it were, the intimate her.",2573
5890.0,3,www.abc.net.au,2018-07-05 04:56:27,It would operate in a similar vein to the National Broadband Network and the Inland Rail project.,570093
13426.0,3,www.nzherald.co.nz,2018-07-05 00:00:00,There are dozens of proven marketing strategies that you can use right now to radically improve your sales and results.,81831
18715.0,0,www.livemint.com,2018-07-04 23:05:43,"This has prompted Sebi to ask the fund house to scrap this pre-IPO placement.”
Should we even discuss the merits of this argument without knowing if this is what led to Sebi’s action?",159343
15658.0,3,www.businessinsider.sg,2018-07-05 00:00:00,"“These people are just low-life who are not real Colombian football fans, who should be arrested and thrown into jail.",233115
11886.0,0,www.standardmedia.co.ke,2018-07-05 00:00:00,How can police officers come with four armoured personnel carriers and shoot unarmed residents?,503004
19141.0,0,www.oneindia.com,2018-07-04 22:59:22,"PTI
For breaking news & Instant updates throughout the day",246114
14610.0,3,www.nzherald.co.nz,2018-07-05 00:00:00,"They have done so well together so far, they can surely give their adventure a happy ending.",81515
7716.0,0,www.financialexpress.com,2018-07-05 02:00:49,"As an employee who needs to be digitally savvy, the question is: Is the infrastructure able to manage this new complexity?",245278
4969.0,3,www.channelnewsasia.com,2018-07-05 05:19:00,"I think it would be extremely important to support the families, give them a hug.",205367
13217.0,2,www.nzherald.co.nz,2018-07-05 00:00:00,"""It's not good at all, these are often the people in our community we want to protect the most.""",81248
8476.0,3,www.channelnewsasia.com,2018-07-05 01:18:00,I don't care (what Neymar does).,206561
6364.0,3,www.channelnewsasia.com,2018-07-05 03:55:24,It is a doctrine he feels the country's soccer team should follow.,204541
7423.0,0,www.channelnewsasia.com,2018-07-05 02:20:51,4 related media assets (image or videos) available.,204132
5310.0,3,www.thechronicle.com.au,2018-07-05 05:00:00,"""I've been once and it was cold enough that day to not make the mistake again,” Mr Christensen said.",384874
5050.0,3,www.dailyexaminer.com.au,2018-07-05 05:09:26,"Indie was the little sister of eight-year-old Lily, big sister to Sunny and dearly loved daughter of Jason and Emily.",692234
13558.0,0,www.nzherald.co.nz,2018-07-05 00:00:00,Capt.,80312
15592.0,3,www.businessinsider.sg,2018-07-05 00:00:00,"source Rawpixel.com / Shutterstock
Older people may appear more racist, or more prejudiced, but it’s not necessarily malicious or hateful.",233153
350.0,3,www.americanthinker.com,2018-07-20 00:00:00,"Rather than an amazing instance of bad commercial judgment, Walmart's backtrack on this, resulting in its pulling the items and apologizing to angry customers, is more likely a sign that the anti-Trump stuff isn't selling the way the pro-Trump stuff is.",450578
11025.0,3,www.gympietimes.com.au,2018-07-05 00:01:00,Nambour's experienced forward pack and high calibre players will mean an exciting contest.,24615
5580.0,3,www.sunshinecoastdaily.com.au,2018-07-05 05:00:00,"""We live in the environment so we need to learn to look after it and respect it.”
Liam is a member of SeaLife Trust's Team Turtle, a group of young, environmentally minded kids who want to take action to clean up the environment.",428037
234.0,3,www.americanthinker.com,2018-07-20 00:00:00,Keeps a promise to move our embassy to Jerusalem instead of previous presidents who made empty promises.,450575
3420.0,3,www.abc.net.au,2018-07-05 07:15:11,"Bancroft has made a mistake, owned it, shown remorse and is adamant it won't happen again, which appears to be a sound model for anyone trying to regain the trust of supporters and repair their reputation.",570588
4032.0,0,www.abc.net.au,2018-07-05 06:12:30,And why have so many fallen into disrepair?,570163
15871.0,3,www.businessinsider.sg,2018-07-05 00:00:00,I came to the realization it was a marketing thing.,232912
16091.0,3,www.businessinsider.sg,2018-07-05 00:00:00,"Looks don’t really matter, though, because the Embr Wave actually works.",232948
18056.0,3,www.asianage.com,2018-07-04 23:15:00,The court was also of the opinion that the construction was an impediment for ambulances and patients in reaching the two super speciality hospitals -- AIIMS and Safdarjung -- in the area.,236519
1918.0,0,www.financialexpress.com,2018-07-10 00:00:00,Amazing support ????????????????????????,245426
8917.0,3,indianexpress.com,2018-07-05 00:54:46,And that’s what makes this Yadav vs England contest all the more mouth-watering.,228271
3112.0,0,www.eurekalert.org,2018-07-06 00:00:00,". . 856L. . 26M , the authors point to the evidence for this merger in the distribution of actions and also highlight the existence of the large retrograde spray of debris.",131605
3608.0,3,www.abc.net.au,2018-07-05 07:00:03,Talk about an understatement.,570180
12092.0,0,www.standardmedia.co.ke,2018-07-05 00:00:00,"“Ni tutige kurituhia maundu, malorry macio matiraruta wira, nige mukurihia atia kilometre 1 millioni 1.5 na murrum itaiuma oguku kaunti?",503038
15676.0,3,www.businessinsider.sg,2018-07-05 00:00:00,"The pizza is fine, but nothing astounding.",233073
15216.0,3,www.hindustantimes.com,2018-07-05 00:00:00,"“She moved her legs today, which was a positive sign, but the recovery has to continue for the next three days.",456822
8641.0,3,www.channelnewsasia.com,2018-07-05 01:05:25,"Advertisement
Advertisement
""It used to be in Belgian culture, and I think everyone would agree with me, we would feel defeated even before a game like this but all these players in our team, who play at clubs around the world, now believe 100 percent we can beat Brazil.",204197
7960.0,3,www.channelnewsasia.com,2018-07-05 01:41:00,"""Of course, you sometimes play the percentages, but if you do that too much it becomes boring, so I like to mix it up.""",204560
7007.0,3,www.financialexpress.com,2018-07-05 02:59:48,This requires urgent attention of the policy makers.,244773
5598.0,3,www.sunshinecoastdaily.com.au,2018-07-05 05:00:00,"""Voices ensures there is something for everyone during the festival.",428208
18114.0,3,www.koimoi.com,2018-07-04 23:14:05,"Well, that’s a huge achievement for the whole team.",140383
6567.0,2,indianexpress.com,2018-07-05 03:25:20,"“Personally, the task of ensuring frictionless transitions is and will be on the top of my mind.",229006
9673.0,3,www.freepressjournal.in,2018-07-05 00:20:11,A strong improvement in demand also encouraged firms to hire at a faster pace than in May.,365034
2081.0,3,armenpress.am,2018-07-09 00:00:00,"Minister of emergency situations, secretary general of the Armenian National Olympic Committee Hrachya Rostomyan confirms that he has been questioned over the incident that occurred in Olympavan sports complex on July 2, reports Armenpress.",401566
4388.0,3,www.thechronicle.com.au,2018-07-05 06:00:00,"BASKETBALL: As the basketball world comes to grips with the sickening events of Monday night, long-time Boomer Danny Morseu gave his take on the fierce altercation that had the world talking.",384891
2498.0,3,www.eurekalert.org,2018-07-07 00:00:00,"Mobilizing the PCP workforce to offer office-based buprenorphine treatment is a plausible, practical, and scalable intervention that could be implemented immediately.""",131599
18024.0,0,www.channelnewsasia.com,2018-07-04 23:16:23,"Advertisement
Advertisement
""Sweden are so difficult to break down.",204994
18430.0,3,www.news.com.au,2018-07-04 23:08:02,Chinese state media on Wednesday kept up a steady drumbeat of criticism of the United States.,421236
5571.0,3,www.sunshinecoastdaily.com.au,2018-07-05 05:00:00,"""When the opportunity came up to secure the former building which housed Zahtar we knew we couldn't pass up,” Mr McCue said of the new Ocean St venture.",427719
13636.0,3,www.nzherald.co.nz,2018-07-05 00:00:00,This situation was undermining us.,81729
275.0,2,www.americanthinker.com,2018-07-20 00:00:00,"In Westchester County, the feds have set up migrant housing in which most Americans could only dream of living.",450437
15860.0,3,www.businessinsider.sg,2018-07-05 00:00:00,"Although Mediterranean food and Middle Eastern food are different, they have a lot of overlapping flavors.",232912
5314.0,3,www.thechronicle.com.au,2018-07-05 05:00:00,"""However, in terms of climate and lifestyle, Mackay in the tropical north is a no brainer.",384874
11385.0,0,www.tvnz.co.nz,2018-07-05 00:00:00,"Source: Getty
After scores were level at 1-1 after extra time at Spartak Stadium in Moscow – it was England who cemented their spot in the World Cup quarter-finals after winning 4-3 on penalties.",85435
12656.0,3,www.standardmedia.co.ke,2018-07-05 00:00:00,"""I'm not engaging in politics.",503129
13168.0,0,www.nzherald.co.nz,2018-07-05 00:00:00,"Next race: German Grand Prix, July 22, Hockenheimring, Hockenheim, Germany.",81576
9608.0,2,pakobserver.net,2018-07-05 00:23:11,Asif Zardari said that the PPP also calls for bringing to justice the latter day bonapart who has fled justice after abrogating the constitution in 2007.,174467
10068.0,3,www.filmibeat.com,2018-07-05 00:10:00,"He added, ""I don't mind if my mami gives 5-6 gaalis, it's her right to do so.",60741
5906.0,3,www.abc.net.au,2018-07-05 04:56:27,"If the Prime Minister refuses to concede to any of the National Party's requests, party leader Michael McCormack could face his first big test.",570093
2801.0,3,www.ekathimerini.com,2018-07-07 00:00:00,Many still believe that the tsunami of populism and nationalism which swept across Europe a few years ago left it largely untouched.,421977
11142.0,3,www.dailyexaminer.com.au,2018-07-05 00:01:00,"He said Mr Geiger was a ""petty criminal"", but there was no suggestion he was a ""standover man or thug"".",692538
7732.0,3,www.financialexpress.com,2018-07-05 02:00:49,"In the next three to five years, we aim to scale it up to 1-1.5 lakh customers, who will digitise or will be forced to digitise because of plummeting data prices and the GST.",245278
18562.0,3,indianexpress.com,2018-07-04 23:06:19,"The PHF, however, has not bothered to take these allegations seriously.",230425
12861.0,3,www.nzherald.co.nz,2018-07-05 00:00:00,"""It is always concerning when domestic issues escalate to violence or tragic outcomes,"" Penzone told a local TV station.",81931
10685.0,3,indianexpress.com,2018-07-05 00:04:29,"However, this is not “selfish faith”; instead, “it means faith in all because you are all”.",230588
15738.0,3,www.businessinsider.sg,2018-07-05 00:00:00,"source Hollis Johnson/Business Insider
The whole thing is on the dry side – I needed a drink to help wash it down.",233073
10083.0,3,www.filmibeat.com,2018-07-05 00:10:00,Whatever he says I will listen quietly.,60741
15722.0,2,www.businessinsider.sg,2018-07-05 00:00:00,"And the grease — good lord, the grease.",233073
11104.0,3,www.dailyexaminer.com.au,2018-07-05 00:01:00,"Mackenzi thought it was a good idea when she heard about it in England and was reminded of it while working at the hotel one recent Saturday night, when she received a text message from a girlfriend needing ""help on the smokers' deck"".",692285
4779.0,3,www.dailyexaminer.com.au,2018-07-05 05:36:16,"""I don't know what we'll do when we do have to leave.""",692478
12367.0,2,www.standardmedia.co.ke,2018-07-05 00:00:00,"ALSO READ: How NCPB managers aided maize scam - audit
“We are united because of the challenges facing farmers.",503000
6030.0,3,japantoday.com,2018-07-05 04:40:00,"""No sane person would have bet on South Korea to win,"" he complained bitterly.",501495
10840.0,3,www.taiwannews.com.tw,2018-07-05 00:02:00,"Read more: The most spectacular art robberies in history
Some of the 20,000 objects recovered included ancient coins, statues and pottery, as well as fake artifacts, and police said the haul was estimated to be worth more than €40 million ($46.5 million).",1598
2888.0,0,signalscv.com,2018-07-07 00:00:00,"Pancake breakfast celebrates 52nd year
By Crystal Duan
12 mins ago
0 SHARES Share Tweet
The sounds of “What I Like About You” drifted through the parking lot of Roger Dunn Golf Shop early Wednesday morning, accompanying the long line forming to get $5 pancakes and sausages cooked by the Santa Clarita Valley Rotary Club.",659778
5313.0,3,www.thechronicle.com.au,2018-07-05 05:00:00,"Great people, love the Carnival of Flowers,” Mr Costigan said.",384874
6873.0,3,www.dailyexaminer.com.au,2018-07-05 03:03:12,I'll be backstage waiting to go on and I can hear everyone roaring along to The Horses.,692403
5538.0,3,www.sunshinecoastdaily.com.au,2018-07-05 05:00:00,Then she'll demand a bourbon and details on the quickest path to the toilets.,428029
8994.0,0,www.channelnewsasia.com,2018-07-05 00:50:26,(Reporting by MacDonald Dzirutwe; editing by David Stamp),203860
7734.0,3,www.financialexpress.com,2018-07-05 02:00:49,These firms will definitely need automation software to manage scale-ups as they grow.,245278
4940.0,3,japantoday.com,2018-07-05 05:26:00,Asian teams will have high hopes for the next World Cup in 2022.,501412
8906.0,3,indianexpress.com,2018-07-05 00:54:46,"And Bairstow had a look on his face when he walked away, a glance at his partner, which said a thousand words.",228271
6075.0,3,japantoday.com,2018-07-05 04:33:00,"""FIFA is extremely sorry to read such declarations from a player who has written the history of our game,"" it said in a statement.",501354
13745.0,3,www.nzherald.co.nz,2018-07-05 00:00:00,"But the EU remains a close, longtime ally of the U.S. on a range of issues, despite the current tensions with the Trump administration.",80911
3545.0,0,www.abc.net.au,2018-07-05 07:05:16,"""How many people with flu like symptoms went to to the GP or hospital and got a flu test?",569794
1602.0,3,www.automotiveworld.com,2018-07-11 00:00:00,"Awarding ŠKODA top place in what is one of the most competitive sectors of the market, Steve Fowler Editor-in-chief of Auto Express commented: “The Karoq is a no-nonsense mid-size SUV that gets all the basics right and does them well.",248448
7795.0,3,www.financialexpress.com,2018-07-05 01:55:31,I often see senior citizens struggle with their mobile phones.,245004
4754.0,3,japantoday.com,2018-07-05 05:40:00,"The debacle at South Korea's second largest airline is seen to have stemmed from a decision by Asiana this year to switch its in-flight meal provider, in a bid to help improve finances of its struggling parent group.",501408
7332.0,2,www.channelnewsasia.com,2018-07-05 02:30:29,"The South Korean official suggested that the US instead refer to ""mutual threat reduction,"" the source said.",204167
731.0,3,www.41nbc.com,2018-07-18 00:00:00,I am so happy that they can finally come home.,50608
3362.0,3,www.thechronicle.com.au,2018-07-05 07:55:24,"The Treasurer and Prime Minister Malcolm Turnbull, must now try to sell the new plan to state treasurers at a special Federal Financial Relations council meeting to be held in September.",384751
18956.0,3,www.livemint.com,2018-07-04 23:01:28,"“With SVL/subsidiaries likely under financial stress, NCD repayment may be an issue.",158685
7738.0,3,www.financialexpress.com,2018-07-05 02:00:49,"For us, it means two things.",245278
236.0,3,www.americanthinker.com,2018-07-20 00:00:00,"Does not illegally spy on thousands of Americans, including those who are political opponents.",450575
7012.0,3,www.financialexpress.com,2018-07-05 02:59:48,The government deserves compliments for the bold initiative to introduce this much-delayed fiscal reform.,244773
